Order ID,Product,Category,Sales,Profit,Date,Region,Year,Month,Profit Margin
ORD-1300,Chair,Furniture,90.6,15.93,2024-12-06,South,2024,2024-12,0.176
ORD-1301,Table,Furniture,258.46,13.32,2024-08-10,East,2024,2024-08,0.052
ORD-1302,Pen Set,Office Supplies,50.69,15.11,2025-02-22,Central,2025,2025-02,0.298
ORD-1303,Sofa,Furniture,185.67,84.88,2024-12-13,West,2024,2024-12,0.457
ORD-1304,Desk,Furniture,128.51,25.7,2023-02-16,East,2023,2023-02,0.2
ORD-1305,Tablet,Technology,487.34,-4.09,2024-04-15,South,2024,2024-04,-0.008
ORD-1306,Paper,Office Supplies,36.46,3.84,2025-05-08,East,2025,2025-05,0.105
ORD-1307,Desk,Furniture,140.94,16.98,2023-07-26,East,2023,2023-07,0.12
ORD-1308,Desk,Furniture,192.36,67.41,2025-04-03,East,2025,2025-04,0.35
ORD-1309,Desk,Furniture,139.14,30.78,2024-04-24,Central,2024,2024-04,0.221
ORD-1310,Stapler,Office Supplies,28.39,5.8,2024-09-10,West,2024,2024-09,0.204
ORD-1311,Printer,Technology,85.15,6.74,2023-05-05,Central,2023,2023-05,0.079
ORD-1312,Table,Furniture,246.06,26.2,2023-04-07,South,2023,2023-04,0.106
ORD-1313,Stapler,Office Supplies,28.22,6.92,2025-04-16,South,2025,2025-04,0.245
ORD-1314,Monitor,Technology,708.7,112.52,2024-09-07,West,2024,2024-09,0.159
ORD-1315,Sofa,Furniture,114.24,32.68,2025-05-03,South,2025,2025-05,0.286
ORD-1316,Bookcase,Furniture,99.49,11.73,2025-07-10,East,2025,2025-07,0.118
ORD-1317,Chair,Furniture,256.57,-60.99,2025-02-11,Central,2025,2025-02,-0.238
ORD-1318,Sofa,Furniture,107.09,12.99,2025-09-08,West,2025,2025-09,0.121
ORD-1319,Desk,Furniture,436.34,-7.3,2023-08-29,West,2023,2023-08,-0.017
ORD-1320,Envelope,Office Supplies,45.07,11.31,2025-03-23,West,2025,2025-03,0.251
ORD-1321,Phone,Technology,719.37,164.5,2024-09-23,Central,2024,2024-09,0.229
ORD-1322,Table,Furniture,356.33,109.75,2024-02-21,Central,2024,2024-02,0.308
ORD-1323,Desk,Furniture,469.73,47.96,2024-06-18,East,2024,2024-06,0.102
ORD-1324,Monitor,Technology,483.45,77.33,2024-11-06,West,2024,2024-11,0.16
ORD-1325,Stapler,Office Supplies,37.95,3.69,2025-09-27,Central,2025,2025-09,0.097
ORD-1326,Bookcase,Furniture,308.85,56.66,2023-10-14,West,2023,2023-10,0.183
ORD-1327,Paper,Office Supplies,68.83,19.14,2023-06-02,East,2023,2023-06,0.278
ORD-1328,Monitor,Technology,101.07,27.24,2023-05-20,Unknown,2023,2023-05,0.27
ORD-1329,Laptop,Technology,333.305,184.57,2025-09-26,South,2025,2025-09,0.554
ORD-1330,Sofa,Furniture,219.495,96.47,2024-08-10,Central,2024,2024-08,0.44
ORD-1331,Chair,Furniture,480.67,3.37,2025-12-09,East,2025,2025-12,0.007
ORD-1332,Printer,Technology,240.84,48.96,2023-06-11,South,2023,2023-06,0.203
ORD-1333,Binder,Office Supplies,28.61,5.75,2023-06-15,Central,2023,2023-06,0.201
ORD-1334,Table,Furniture,476.81,-1.33,2025-02-11,South,2025,2025-02,-0.003
ORD-1335,Chair,Furniture,283.37,33.13,2025-06-07,South,2025,2025-06,0.117
ORD-1336,Sofa,Furniture,586.85,101.0,2024-04-15,East,2024,2024-04,0.172
ORD-1337,Printer,Technology,249.01,8.07,2023-06-02,East,2023,2023-06,0.032
ORD-1338,Paper,Office Supplies,34.95,1.82,2024-10-06,West,2024,2024-10,0.052
ORD-1339,Pen Set,Office Supplies,51.38,16.17,2024-09-04,East,2024,2024-09,0.315
ORD-1340,Tablet,Technology,809.13,208.78,2025-02-25,Central,2025,2025-02,0.258
ORD-1341,Paper,Office Supplies,33.13,1.08,2023-04-20,Central,2023,2023-04,0.033
ORD-1342,Envelope,Office Supplies,82.9,14.47,2024-10-30,South,2024,2024-10,0.175
ORD-1343,Monitor,Technology,410.19,38.84,2025-02-07,Central,2025,2025-02,0.095
ORD-1344,Sofa,Furniture,127.94,3.81,2024-05-19,Central,2024,2024-05,0.03
ORD-1345,Binder,Office Supplies,74.68,17.97,2024-10-10,South,2024,2024-10,0.241
ORD-1346,Printer,Technology,335.92,74.28,2023-07-29,Central,2023,2023-07,0.221
ORD-1347,Envelope,Office Supplies,44.93,10.57,2023-07-31,South,2023,2023-07,0.235
ORD-1348,Stapler,Office Supplies,48.71,9.92,2023-01-26,South,2023,2023-01,0.204
ORD-1349,Binder,Office Supplies,51.4,2.89,2025-02-18,West,2025,2025-02,0.056
ORD-1350,Chair,Furniture,210.41,20.8,2025-06-09,West,2025,2025-06,0.099
ORD-1351,Printer,Technology,1058.07,96.39,2025-10-12,West,2025,2025-10,0.091
ORD-1352,Laptop,Technology,339.66,95.4,2024-11-11,South,2024,2024-11,0.281
ORD-1353,Printer,Technology,201.63,29.59,2023-10-06,South,2023,2023-10,0.147
ORD-1354,Printer,Technology,336.82,42.35,2025-03-26,West,2025,2025-03,0.126
ORD-1355,Tablet,Technology,27.46,8.32,2024-10-29,West,2024,2024-10,0.303
ORD-1356,Sofa,Furniture,86.99,5.56,2024-01-04,West,2024,2024-01,0.064
ORD-1357,Monitor,Technology,331.17,155.07,2024-08-19,South,2024,2024-08,0.468
ORD-1358,Phone,Technology,337.53,51.81,2024-09-12,West,2024,2024-09,0.153
ORD-1359,Laptop,Technology,350.32,26.22,2025-09-08,South,2025,2025-09,0.075
ORD-1360,Pen Set,Office Supplies,35.74,2.14,2025-01-06,East,2025,2025-01,0.06
ORD-1361,Chair,Furniture,176.18,52.62,2024-12-28,West,2024,2024-12,0.299
ORD-1362,Pen Set,Office Supplies,49.12,17.09,2025-05-31,Central,2025,2025-05,0.348
ORD-1363,Envelope,Office Supplies,57.52,22.86,2025-07-01,West,2025,2025-07,0.397
ORD-1364,Envelope,Office Supplies,42.59,12.24,2024-12-07,West,2024,2024-12,0.287
ORD-1365,Chair,Furniture,338.56,65.59,2024-12-14,West,2024,2024-12,0.194
ORD-1366,Printer,Technology,653.77,280.49,2023-07-19,South,2023,2023-07,0.429
ORD-1367,Laptop,Technology,195.17,26.48,2023-02-16,East,2023,2023-02,0.136
ORD-1368,Desk,Furniture,253.12,25.78,2023-11-24,West,2023,2023-11,0.102
ORD-1369,Monitor,Technology,233.35,13.12,2025-06-04,West,2025,2025-06,0.056
ORD-1370,Tablet,Technology,333.305,39.75,2025-03-07,South,2025,2025-03,0.119
ORD-1371,Paper,Office Supplies,103.66,7.05,2024-01-18,East,2024,2024-01,0.068
ORD-1372,Pen Set,Office Supplies,52.61,9.71,2025-03-06,Central,2025,2025-03,0.185
ORD-1373,Tablet,Technology,375.3,44.93,2024-09-01,West,2024,2024-09,0.12
ORD-1374,Laptop,Technology,401.01,59.8,2024-09-17,West,2024,2024-09,0.149
ORD-1375,Phone,Technology,71.46,20.86,2025-02-24,West,2025,2025-02,0.292
ORD-1376,Binder,Office Supplies,56.01,1.84,2025-09-29,West,2025,2025-09,0.033
ORD-1377,Paper,Office Supplies,15.31,6.43,2023-01-20,Central,2023,2023-01,0.42
ORD-1378,Envelope,Office Supplies,62.25,10.92,2025-04-17,South,2025,2025-04,0.175
ORD-1379,Monitor,Technology,74.49,8.29,2023-03-05,East,2023,2023-03,0.111
ORD-1380,Sofa,Furniture,558.99,193.19,2023-12-11,Central,2023,2023-12,0.346
ORD-1381,Tablet,Technology,458.16,44.77,2023-08-22,East,2023,2023-08,0.098
ORD-1382,Paper,Office Supplies,25.79,2.56,2024-03-23,South,2024,2024-03,0.099
ORD-1383,Bookcase,Furniture,275.08,39.89,2025-07-10,East,2025,2025-07,0.145
ORD-1384,Desk,Furniture,318.95,43.23,2024-12-19,West,2024,2024-12,0.136
ORD-1385,Binder,Office Supplies,11.89,2.48,2024-02-28,West,2024,2024-02,0.209
ORD-1386,Envelope,Office Supplies,28.62,1.31,2024-10-24,West,2024,2024-10,0.046
ORD-1387,Paper,Office Supplies,54.12,1.65,2025-04-22,West,2025,2025-04,0.03
ORD-1388,Desk,Furniture,151.61,33.59,2023-10-27,West,2023,2023-10,0.222
ORD-1389,Pen Set,Office Supplies,15.35,2.26,2023-10-19,South,2023,2023-10,0.147
ORD-1390,Laptop,Technology,363.56,9.47,2025-04-05,East,2025,2025-04,0.026
ORD-1391,Phone,Technology,280.78,92.11,2024-11-01,South,2024,2024-11,0.328
ORD-1392,Table,Furniture,566.48,159.76,2023-05-10,Central,2023,2023-05,0.282
ORD-1393,Table,Furniture,387.11,126.47,2024-10-23,Central,2024,2024-10,0.327
ORD-1394,Pen Set,Office Supplies,43.15,9.99,2023-04-10,Central,2023,2023-04,0.232
ORD-1395,Chair,Furniture,173.12,39.05,2025-06-22,West,2025,2025-06,0.226
ORD-1396,Binder,Office Supplies,33.64,5.9,2023-11-22,Central,2023,2023-11,0.175
ORD-1397,Printer,Technology,310.66,17.34,2025-01-31,East,2025,2025-01,0.056
ORD-1398,Stapler,Office Supplies,36.55,-2.19,2025-05-29,West,2025,2025-05,-0.06
ORD-1399,Laptop,Technology,380.62,89.18,2024-04-08,West,2024,2024-04,0.234
ORD-1400,Laptop,Technology,673.12,-112.78,2023-09-28,South,2023,2023-09,-0.168
ORD-1401,Chair,Furniture,107.0,24.44,2025-01-22,Central,2025,2025-01,0.228
ORD-1402,Desk,Furniture,453.22,25.02,2025-12-22,East,2025,2025-12,0.055
ORD-1403,Monitor,Technology,419.96,42.8,2025-04-23,West,2025,2025-04,0.102
ORD-1404,Desk,Furniture,189.05,38.96,2025-02-25,East,2025,2025-02,0.206
ORD-1405,Bookcase,Furniture,213.39,89.71,2024-05-23,East,2024,2024-05,0.42
ORD-1406,Paper,Office Supplies,39.1,11.97,2024-02-25,Central,2024,2024-02,0.306
ORD-1407,Laptop,Technology,396.99,92.86,2025-10-10,West,2025,2025-10,0.234
ORD-1408,Sofa,Furniture,339.34,14.54,2025-01-09,East,2025,2025-01,0.043
ORD-1409,Pen Set,Office Supplies,22.84,4.92,2023-12-20,Central,2023,2023-12,0.215
ORD-1410,Sofa,Furniture,208.15,45.68,2023-01-29,East,2023,2023-01,0.219
ORD-1411,Tablet,Technology,439.24,154.71,2025-10-23,Central,2025,2025-10,0.352
ORD-1412,Envelope,Office Supplies,30.56,9.04,2024-07-22,West,2024,2024-07,0.296
ORD-1413,Sofa,Furniture,437.06,108.56,2025-03-11,Central,2025,2025-03,0.248
ORD-1414,Paper,Office Supplies,29.67,10.24,2025-06-14,Central,2025,2025-06,0.345
ORD-1415,Table,Furniture,238.39,13.48,2025-07-17,East,2025,2025-07,0.057
ORD-1416,Binder,Office Supplies,19.21,0.14,2023-01-26,East,2023,2023-01,0.007
ORD-1417,Tablet,Technology,163.04,59.72,2023-12-08,Central,2023,2023-12,0.366
ORD-1418,Paper,Office Supplies,24.56,0.52,2024-11-17,East,2024,2024-11,0.021
ORD-1419,Envelope,Office Supplies,38.43,3.69,2025-10-13,East,2025,2025-10,0.096
ORD-1420,Binder,Office Supplies,23.9,10.76,2023-11-19,Central,2023,2023-11,0.45
ORD-1421,Paper,Office Supplies,34.95,11.4,2025-11-08,West,2025,2025-11,0.326
ORD-1422,Table,Furniture,64.92,-1.13,2025-02-23,Central,2025,2025-02,-0.017
ORD-1423,Sofa,Furniture,865.33,231.06,2024-04-04,South,2024,2024-04,0.267
ORD-1424,Laptop,Technology,521.69,147.33,2023-09-02,Central,2023,2023-09,0.282
ORD-1425,Paper,Office Supplies,30.42,6.91,2023-05-22,South,2023,2023-05,0.227
ORD-1426,Printer,Technology,333.305,26.94,2025-07-24,East,2025,2025-07,0.081
ORD-1427,Tablet,Technology,165.29,10.23,2025-08-08,West,2025,2025-08,0.062
ORD-1428,Sofa,Furniture,219.495,86.32,2023-11-05,West,2023,2023-11,0.393
ORD-1429,Laptop,Technology,907.23,247.47,2023-01-03,Central,2023,2023-01,0.273
ORD-1430,Laptop,Technology,148.57,22.74,2025-12-21,West,2025,2025-12,0.153
ORD-1431,Bookcase,Furniture,97.8,24.07,2023-03-31,East,2023,2023-03,0.246
ORD-1432,Stapler,Office Supplies,25.07,5.47,2023-06-23,South,2023,2023-06,0.218
ORD-1433,Laptop,Technology,849.99,145.33,2025-06-09,East,2025,2025-06,0.171
ORD-1434,Phone,Technology,376.72,48.4,2024-10-13,Central,2024,2024-10,0.128
ORD-1435,Sofa,Furniture,479.89,108.49,2023-11-15,East,2023,2023-11,0.226
ORD-1436,Sofa,Furniture,124.34,12.49,2024-03-01,Central,2024,2024-03,0.1
ORD-1437,Desk,Furniture,464.31,66.81,2023-03-24,Central,2023,2023-03,0.144
ORD-1438,Binder,Office Supplies,17.82,1.73,2025-03-22,Central,2025,2025-03,0.097
ORD-1439,Chair,Furniture,376.62,42.46,2025-07-15,South,2025,2025-07,0.113
ORD-1440,Desk,Furniture,127.45,27.21,2023-01-25,East,2023,2023-01,0.213
ORD-1441,Table,Furniture,822.25,25.87,2023-06-22,Central,2023,2023-06,0.031
ORD-1442,Chair,Furniture,338.26,77.68,2025-06-27,West,2025,2025-06,0.23
ORD-1443,Laptop,Technology,770.03,288.61,2025-08-02,East,2025,2025-08,0.375
ORD-1444,Pen Set,Office Supplies,25.68,0.4,2023-03-02,South,2023,2023-03,0.016
ORD-1445,Bookcase,Furniture,273.3,49.13,2025-07-02,Central,2025,2025-07,0.18
ORD-1446,Bookcase,Furniture,113.69,42.83,2025-04-23,South,2025,2025-04,0.377
ORD-1447,Monitor,Technology,664.33,207.59,2024-02-13,South,2024,2024-02,0.312
ORD-1448,Paper,Office Supplies,47.72,17.91,2025-01-05,South,2025,2025-01,0.375
ORD-1449,Envelope,Office Supplies,19.17,1.81,2025-03-06,Central,2025,2025-03,0.094
ORD-1450,Bookcase,Furniture,223.88,19.61,2025-08-24,East,2025,2025-08,0.088
ORD-1451,Chair,Furniture,133.24,35.2,2024-05-08,West,2024,2024-05,0.264
ORD-1452,Desk,Furniture,276.42,77.4,2024-12-27,South,2024,2024-12,0.28
ORD-1453,Sofa,Furniture,80.61,2.58,2025-01-04,Central,2025,2025-01,0.032
ORD-1454,Envelope,Office Supplies,83.39,19.2,2024-01-21,West,2024,2024-01,0.23
ORD-1455,Stapler,Office Supplies,36.91,3.63,2025-10-01,West,2025,2025-10,0.098
ORD-1456,Sofa,Furniture,317.93,22.1,2023-01-02,South,2023,2023-01,0.07
ORD-1457,Monitor,Technology,158.51,30.08,2023-05-02,Central,2023,2023-05,0.19
ORD-1458,Sofa,Furniture,120.75,39.65,2023-05-29,Central,2023,2023-05,0.328
ORD-1459,Bookcase,Furniture,143.51,1.6,2024-10-22,Central,2024,2024-10,0.011
ORD-1460,Pen Set,Office Supplies,66.62,13.12,2023-12-23,Central,2023,2023-12,0.197
ORD-1461,Stapler,Office Supplies,23.12,4.79,2023-12-26,West,2023,2023-12,0.207
ORD-1462,Chair,Furniture,240.63,38.91,2023-03-08,South,2023,2023-03,0.162
ORD-1463,Binder,Office Supplies,19.47,1.43,2025-10-13,East,2025,2025-10,0.073
ORD-1464,Monitor,Technology,58.48,14.09,2024-11-18,East,2024,2024-11,0.241
ORD-1465,Bookcase,Furniture,795.78,35.19,2023-08-10,Central,2023,2023-08,0.044
ORD-1466,Monitor,Technology,341.77,95.91,2025-10-06,South,2025,2025-10,0.281
ORD-1467,Tablet,Technology,253.51,59.75,2023-11-30,West,2023,2023-11,0.236
ORD-1468,Bookcase,Furniture,231.82,38.98,2023-08-03,Central,2023,2023-08,0.168
ORD-1469,Paper,Office Supplies,47.7,12.02,2024-11-23,East,2024,2024-11,0.252
ORD-1470,Table,Furniture,191.36,17.09,2025-06-08,West,2025,2025-06,0.089
ORD-1471,Table,Furniture,91.83,31.0,2024-07-30,Central,2024,2024-07,0.338
ORD-1472,Pen Set,Office Supplies,62.48,14.81,2023-04-22,West,2023,2023-04,0.237
ORD-1473,Envelope,Office Supplies,119.55,17.21,2024-02-13,South,2024,2024-02,0.144
ORD-1474,Table,Furniture,220.01,4.97,2024-09-23,East,2024,2024-09,0.023
ORD-1475,Laptop,Technology,256.27,15.61,2024-01-14,South,2024,2024-01,0.061
ORD-1476,Bookcase,Furniture,227.61,55.44,2025-08-10,South,2025,2025-08,0.244
ORD-1477,Chair,Furniture,41.83,4.28,2024-12-05,East,2024,2024-12,0.102
ORD-1478,Sofa,Furniture,100.54,16.36,2025-03-03,East,2025,2025-03,0.163
ORD-1479,Tablet,Technology,503.14,13.13,2025-09-02,West,2025,2025-09,0.026
ORD-1480,Sofa,Furniture,185.75,66.66,2023-09-04,West,2023,2023-09,0.359
ORD-1481,Desk,Furniture,139.97,18.29,2023-09-16,West,2023,2023-09,0.131
ORD-1482,Desk,Furniture,134.2,19.29,2024-10-16,Central,2024,2024-10,0.144
ORD-1483,Tablet,Technology,347.4,32.15,2024-10-29,South,2024,2024-10,0.093
ORD-1484,Sofa,Furniture,297.1,95.93,2023-08-19,South,2023,2023-08,0.323
ORD-1485,Chair,Furniture,309.79,140.84,2024-08-08,East,2024,2024-08,0.455
ORD-1486,Phone,Technology,100.31,15.35,2025-08-26,South,2025,2025-08,0.153
ORD-1487,Pen Set,Office Supplies,66.44,9.43,2025-03-21,East,2025,2025-03,0.142
ORD-1488,Pen Set,Office Supplies,25.42,-3.33,2025-02-01,Central,2025,2025-02,-0.131
ORD-1489,Phone,Technology,619.54,52.31,2024-04-11,East,2024,2024-04,0.084
ORD-1490,Printer,Technology,88.73,17.92,2023-07-02,South,2023,2023-07,0.202
ORD-1491,Pen Set,Office Supplies,20.27,3.57,2023-04-26,Central,2023,2023-04,0.176
ORD-1492,Pen Set,Office Supplies,66.07,10.64,2025-12-09,West,2025,2025-12,0.161
ORD-1493,Chair,Furniture,79.02,13.84,2023-03-09,West,2023,2023-03,0.175
ORD-1494,Printer,Technology,300.64,115.87,2025-10-31,South,2025,2025-10,0.385
ORD-1495,Bookcase,Furniture,106.65,-9.94,2025-07-02,South,2025,2025-07,-0.093
ORD-1496,Printer,Technology,198.7,60.56,2024-06-13,West,2024,2024-06,0.305
ORD-1497,Laptop,Technology,77.46,10.16,2024-03-14,West,2024,2024-03,0.131
ORD-1498,Phone,Technology,1268.22,136.1,2023-01-19,East,2023,2023-01,0.107
ORD-1499,Desk,Furniture,266.22,73.46,2024-09-17,Central,2024,2024-09,0.276
ORD-1500,Printer,Technology,351.67,31.51,2024-05-31,South,2024,2024-05,0.09
ORD-1501,Pen Set,Office Supplies,36.76,14.21,2023-01-16,East,2023,2023-01,0.387
ORD-1502,Tablet,Technology,257.63,52.08,2024-09-03,Central,2024,2024-09,0.202
ORD-1503,Printer,Technology,176.1,59.14,2024-06-18,Central,2024,2024-06,0.336
ORD-1504,Desk,Furniture,478.29,48.39,2023-04-27,West,2023,2023-04,0.101
ORD-1505,Stapler,Office Supplies,27.24,3.48,2023-02-22,West,2023,2023-02,0.128
ORD-1506,Phone,Technology,752.77,200.44,2023-03-14,South,2023,2023-03,0.266
ORD-1507,Monitor,Technology,525.95,177.42,2025-01-04,South,2025,2025-01,0.337
ORD-1508,Binder,Office Supplies,29.26,4.39,2023-07-19,Central,2023,2023-07,0.15
ORD-1509,Binder,Office Supplies,49.6,16.22,2023-07-02,Central,2023,2023-07,0.327
ORD-1510,Printer,Technology,203.26,59.22,2024-06-17,Central,2024,2024-06,0.291
ORD-1511,Sofa,Furniture,552.58,218.77,2025-08-25,East,2025,2025-08,0.396
ORD-1512,Tablet,Technology,502.53,155.13,2025-04-26,Central,2025,2025-04,0.309
ORD-1513,Bookcase,Furniture,321.73,49.79,2025-07-26,South,2025,2025-07,0.155
ORD-1514,Table,Furniture,91.12,-5.1,2023-12-29,Central,2023,2023-12,-0.056
ORD-1515,Desk,Furniture,326.53,64.56,2025-09-29,West,2025,2025-09,0.198
ORD-1516,Phone,Technology,289.41,42.48,2025-05-28,South,2025,2025-05,0.147
ORD-1517,Bookcase,Furniture,68.24,19.76,2024-10-21,East,2024,2024-10,0.29
ORD-1518,Desk,Furniture,192.51,41.18,2024-12-06,West,2024,2024-12,0.214
ORD-1519,Monitor,Technology,765.19,124.88,2023-04-04,East,2023,2023-04,0.163
ORD-1520,Envelope,Office Supplies,50.16,16.09,2025-06-07,Central,2025,2025-06,0.321
ORD-1521,Printer,Technology,434.87,79.86,2023-12-04,West,2023,2023-12,0.184
ORD-1522,Desk,Furniture,289.72,29.5,2024-03-08,West,2024,2024-03,0.102
ORD-1523,Laptop,Technology,351.27,0.34,2024-06-07,South,2024,2024-06,0.001
ORD-1524,Chair,Furniture,272.25,104.62,2023-04-09,East,2023,2023-04,0.384
ORD-1525,Stapler,Office Supplies,13.31,2.52,2023-11-10,South,2023,2023-11,0.189
ORD-1526,Laptop,Technology,578.13,130.51,2023-10-08,Central,2023,2023-10,0.226
ORD-1527,Paper,Office Supplies,24.78,5.88,2023-08-22,Central,2023,2023-08,0.237
ORD-1528,Tablet,Technology,292.22,22.77,2025-01-03,West,2025,2025-01,0.078
ORD-1529,Monitor,Technology,415.27,4.96,2024-11-08,Unknown,2024,2024-11,0.012
ORD-1530,Sofa,Furniture,78.8,18.39,2023-11-02,South,2023,2023-11,0.233
ORD-1531,Paper,Office Supplies,40.78,14.46,2024-04-18,Central,2024,2024-04,0.355
ORD-1532,Chair,Furniture,115.61,29.8,2023-03-22,West,2023,2023-03,0.258
ORD-1533,Laptop,Technology,333.305,4.33,2023-04-04,East,2023,2023-04,0.013
ORD-1534,Printer,Technology,566.8,76.67,2024-07-03,South,2024,2024-07,0.135
ORD-1535,Chair,Furniture,112.33,-8.01,2025-03-30,South,2025,2025-03,-0.071
ORD-1536,Phone,Technology,404.78,118.16,2023-08-20,West,2023,2023-08,0.292
ORD-1537,Chair,Furniture,624.41,56.13,2025-09-15,South,2025,2025-09,0.09
ORD-1538,Printer,Technology,84.21,27.92,2023-09-25,East,2023,2023-09,0.332
ORD-1539,Laptop,Technology,392.32,31.27,2024-06-19,Unknown,2024,2024-06,0.08
ORD-1540,Envelope,Office Supplies,25.59,5.17,2024-11-23,West,2024,2024-11,0.202
ORD-1541,Monitor,Technology,1091.89,443.74,2024-12-09,South,2024,2024-12,0.406
ORD-1542,Envelope,Office Supplies,60.54,15.2,2023-01-24,East,2023,2023-01,0.251
ORD-1543,Monitor,Technology,341.52,115.26,2025-10-03,East,2025,2025-10,0.337
ORD-1544,Binder,Office Supplies,31.85,4.0,2025-04-05,South,2025,2025-04,0.126
ORD-1545,Pen Set,Office Supplies,58.21,15.24,2025-10-17,East,2025,2025-10,0.262
ORD-1546,Paper,Office Supplies,18.77,2.94,2025-04-06,East,2025,2025-04,0.157
ORD-1547,Sofa,Furniture,109.73,17.97,2025-11-07,Central,2025,2025-11,0.164
ORD-1548,Printer,Technology,534.18,30.5,2024-04-01,East,2024,2024-04,0.057
ORD-1549,Pen Set,Office Supplies,90.84,12.54,2025-07-15,Central,2025,2025-07,0.138
ORD-1550,Printer,Technology,415.56,56.24,2025-12-05,Central,2025,2025-12,0.135
ORD-1551,Monitor,Technology,710.88,21.04,2023-08-08,South,2023,2023-08,0.03
ORD-1552,Monitor,Technology,441.7,86.97,2024-01-26,South,2024,2024-01,0.197
ORD-1553,Envelope,Office Supplies,14.01,4.26,2025-07-11,East,2025,2025-07,0.304
ORD-1554,Laptop,Technology,295.49,71.4,2025-06-05,East,2025,2025-06,0.242
ORD-1555,Sofa,Furniture,143.65,6.7,2023-09-20,West,2023,2023-09,0.047
ORD-1556,Tablet,Technology,330.18,58.34,2025-05-07,South,2025,2025-05,0.177
ORD-1557,Phone,Technology,1042.26,300.19,2024-08-25,Central,2024,2024-08,0.288
ORD-1558,Envelope,Office Supplies,53.3,3.21,2024-10-04,Central,2024,2024-10,0.06
ORD-1559,Desk,Furniture,270.93,60.26,2024-12-08,Central,2024,2024-12,0.222
ORD-1560,Sofa,Furniture,238.56,40.07,2023-08-25,Central,2023,2023-08,0.168
ORD-1561,Pen Set,Office Supplies,31.26,6.96,2025-05-15,Central,2025,2025-05,0.223
ORD-1562,Chair,Furniture,184.65,53.48,2024-02-14,East,2024,2024-02,0.29
ORD-1563,Stapler,Office Supplies,22.45,2.62,2023-05-08,West,2023,2023-05,0.117
ORD-1564,Bookcase,Furniture,216.08,-23.97,2023-07-29,South,2023,2023-07,-0.111
ORD-1565,Sofa,Furniture,396.04,83.03,2024-05-01,South,2024,2024-05,0.21
ORD-1566,Paper,Office Supplies,36.73,-0.28,2025-03-04,South,2025,2025-03,-0.008
ORD-1567,Paper,Office Supplies,26.09,1.22,2024-05-29,East,2024,2024-05,0.047
ORD-1568,Monitor,Technology,512.23,120.87,2024-02-07,Central,2024,2024-02,0.236
ORD-1569,Chair,Furniture,212.63,17.65,2023-12-22,West,2023,2023-12,0.083
ORD-1570,Tablet,Technology,268.38,24.65,2023-09-24,Central,2023,2023-09,0.092
ORD-1571,Monitor,Technology,174.84,52.82,2023-11-11,East,2023,2023-11,0.302
ORD-1572,Envelope,Office Supplies,130.16,30.13,2025-10-01,Central,2025,2025-10,0.231
ORD-1573,Stapler,Office Supplies,50.97,11.5,2024-01-12,West,2024,2024-01,0.226
ORD-1574,Envelope,Office Supplies,89.05,4.57,2023-07-08,South,2023,2023-07,0.051
ORD-1575,Printer,Technology,14.94,1.89,2024-03-23,Central,2024,2024-03,0.127
ORD-1576,Paper,Office Supplies,97.62,24.82,2024-12-09,East,2024,2024-12,0.254
ORD-1577,Binder,Office Supplies,99.76,34.68,2024-10-19,East,2024,2024-10,0.348
ORD-1578,Tablet,Technology,358.27,36.72,2023-02-20,Central,2023,2023-02,0.102
ORD-1579,Pen Set,Office Supplies,22.5,7.19,2023-03-31,South,2023,2023-03,0.32
ORD-1580,Chair,Furniture,219.495,25.66,2025-12-28,West,2025,2025-12,0.117
ORD-1581,Table,Furniture,180.21,24.64,2024-02-26,East,2024,2024-02,0.137
ORD-1582,Laptop,Technology,493.58,141.15,2023-02-18,West,2023,2023-02,0.286
ORD-1583,Desk,Furniture,206.02,13.02,2023-05-25,Central,2023,2023-05,0.063
ORD-1584,Phone,Technology,341.94,44.05,2025-06-05,South,2025,2025-06,0.129
ORD-1585,Sofa,Furniture,464.05,-18.42,2023-04-04,East,2023,2023-04,-0.04
ORD-1586,Bookcase,Furniture,252.42,102.18,2023-06-27,Central,2023,2023-06,0.405
